utterance_id,subject,azimuth1,azimuth2,elevation1,elevation2,elevation_index1,elevation_index2
40ao030n_1.9263_40mc020n_-1.9263.wav,subject17,-65,0,79,146,22,34
20na010b_0.87016_20ra010b_-0.87016.wav,subject126,25,80,186,124,41,30
012c020z_1.253_405o0317_-1.253.wav,subject12,80,-10,135,68,32,20
40ja010y_0.81441_205c0107_-0.81441.wav,subject40,55,20,158,135,36,32
40jo030x_1.8863_011o031d_-1.8863.wav,subject165,-15,20,174,129,39,31
407c020q_2.304_20uo010l_-2.304.wav,subject03,35,15,-17,197,5,43
20da0106_1.4174_02aa010c_-1.4174.wav,subject155,0,15,28,129,13,31
01nc020n_1.0772_01rc020s_-1.0772.wav,subject03,55,-20,141,84,33,23
01mc0204_0.32427_20ua0110_-0.32427.wav,subject12,-30,20,11,124,10,30
20rc0104_0.95183_20ma010j_-0.95183.wav,subject17,-10,-40,231,84,49,23
01pc020e_2.0381_02bc020g_-2.0381.wav,subject40,-25,-10,-39,197,1,43
40cc0207_2.2103_40bc020n_-2.2103.wav,subject12,80,20,73,11,21,10
20qo010i_1.8409_01ac0208_-1.8409.wav,subject40,-25,-5,141,219,33,47
017o031a_2.0231_206c010f_-2.0231.wav,subject12,5,-15,180,68,40,20
01yc020g_2.1628_20vo010c_-2.1628.wav,subject126,-15,-55,141,101,33,26
01ma0107_2.3968_20ho0108_-2.3968.wav,subject40,-35,55,-34,163,2,37
022o030h_0.86095_20ro0104_-0.86095.wav,subject17,10,5,96,225,25,48
026o0307_2.3778_019o0309_-2.3778.wav,subject155,-5,-55,11,197,10,43
40kc0215_1.8044_20mo010k_-1.8044.wav,subject147,-5,15,45,-28,16,3
20gc010m_1.8019_409c021e_-1.8019.wav,subject165,40,65,219,96,47,25
40hc020o_0.74639_02da010d_-0.74639.wav,subject165,55,-30,28,169,13,38
40ia0102_1.6504_405c021b_-1.6504.wav,subject147,-45,20,-11,-45,6,0
20eo0105_1.326_01vo031d_-1.326.wav,subject03,10,-65,163,51,37,17
01va010n_0.90327_01zc021a_-0.90327.wav,subject147,-65,5,107,-39,27,1
01oc020l_1.7744_028o0309_-1.7744.wav,subject155,-25,-10,17,68,11,20
025c0205_1.7889_40io030f_-1.7889.wav,subject17,-25,10,84,6,23,9
40ha0108_2.2097_409c020r_-2.2097.wav,subject17,-30,-55,0,6,8,9
01xo030d_1.9787_40mo030x_-1.9787.wav,subject12,30,-65,203,45,44,16
01qc0208_0.47541_015a0101_-0.47541.wav,subject17,-30,-80,62,208,19,45
40no030n_1.4716_20rc0109_-1.4716.wav,subject147,35,-55,191,56,42,18
20qc010o_1.6709_20va0109_-1.6709.wav,subject03,20,-45,-45,0,0,8
401c020c_0.38164_20go0105_-0.38164.wav,subject158,-20,-55,169,-39,38,1
02cc020c_0.88844_01to031g_-0.88844.wav,subject12,80,65,113,84,28,23
20ja010v_2.0275_40cc021b_-2.0275.wav,subject17,5,-25,45,-6,16,7
20oa0113_1.8696_20ga0114_-1.8696.wav,subject03,35,-65,23,141,12,33
012c020a_1.3926_01fo0303_-1.3926.wav,subject155,15,40,34,79,14,22
20fo010i_1.245_023c0213_-1.245.wav,subject126,35,-15,214,-39,46,1
01xo031f_0.23401_20na010f_-0.23401.wav,subject155,25,-15,96,191,25,42
409c0206_1.9707_016c020e_-1.9707.wav,subject40,-25,-45,186,39,41,15
01wa0112_0.57531_20oa0107_-0.57531.wav,subject17,-65,-35,-39,107,1,27
20go0103_0.061071_02ba010b_-0.061071.wav,subject40,-40,-10,6,-34,9,2
20no0102_0.83798_20ko010o_-0.83798.wav,subject126,-45,-25,-11,-39,6,1
20la0101_2.0258_40mo030m_-2.0258.wav,subject126,-55,30,84,152,23,35
20ha010m_1.2592_023c020m_-1.2592.wav,subject158,-10,-55,129,-34,31,2
027o0314_1.9093_20eo010q_-1.9093.wav,subject158,45,20,51,28,17,13
40no030k_0.51589_40lc020s_-0.51589.wav,subject147,65,30,6,73,9,21
20bo010r_1.8336_20ic010f_-1.8336.wav,subject155,-80,25,101,-34,26,2
406a010d_0.2346_40oo0302_-0.2346.wav,subject165,5,-80,73,163,21,37
20bo010i_1.0771_01ac0210_-1.0771.wav,subject126,15,55,174,-11,39,6
40kc020p_2.406_01ao0313_-2.406.wav,subject126,45,-30,-28,23,3,12
406c020x_0.4601_017c020p_-0.4601.wav,subject03,15,-40,113,203,28,44
405a010v_1.4581_01uc020p_-1.4581.wav,subject147,-15,10,-11,146,6,34
02da0107_0.76104_012a010a_-0.76104.wav,subject155,-40,-5,208,219,45,47
405c0216_1.5174_01po030n_-1.5174.wav,subject158,10,65,6,34,9,14
01jc0204_2.3562_406o030w_-2.3562.wav,subject40,30,65,68,-6,20,7
01fo0302_1.2335_013a010y_-1.2335.wav,subject158,5,-35,158,191,36,42
01jo030l_2.2007_406a010y_-2.2007.wav,subject155,45,5,23,197,12,43
20qc010a_0.50723_40gc0201_-0.50723.wav,subject147,80,65,169,-23,38,4
01go030u_0.42649_012a0103_-0.42649.wav,subject155,-65,55,101,0,26,8
020c020g_1.1571_01lo030w_-1.1571.wav,subject03,-30,30,135,34,32,14
40ka010d_1.5035_40do0315_-1.5035.wav,subject03,10,-30,197,208,43,45
01bc020w_0.14254_20lc0109_-0.14254.wav,subject155,80,40,129,23,31,12
205c010k_1.8643_40no030k_-1.8643.wav,subject17,-30,5,90,56,24,18
020c020f_2.3628_204o010i_-2.3628.wav,subject158,30,-5,90,-39,24,1
01oa0107_1.0683_02ca0114_-1.0683.wav,subject147,0,45,107,39,27,15
20ro010g_1.7101_01uo0301_-1.7101.wav,subject03,10,-20,34,-6,14,7
40kc0212_1.2795_20io010d_-1.2795.wav,subject12,-15,80,-39,219,1,47
01rc0202_2.0333_20co0106_-2.0333.wav,subject165,10,55,180,124,40,30
016a010a_1.2213_01rc0201_-1.2213.wav,subject158,5,-20,68,208,20,45
206o010l_2.2774_01ec0201_-2.2774.wav,subject12,45,30,163,-34,37,2
012a010a_1.709_01sa0112_-1.709.wav,subject40,80,-25,79,-28,22,3
40fc0214_2.4905_01ya0112_-2.4905.wav,subject03,-5,0,152,-17,35,5
01sc020h_2.1173_014a010n_-2.1173.wav,subject165,20,-40,6,84,9,23
20vo010n_1.917_20mo0107_-1.917.wav,subject126,-30,-80,124,146,30,34
01co031e_0.20882_40oo031g_-0.20882.wav,subject03,5,-5,135,56,32,18
01tc020t_1.3341_01mc0204_-1.3341.wav,subject155,40,-20,84,17,23,11
20ga010a_0.63305_205o0107_-0.63305.wav,subject147,-80,0,-34,17,2,11
401c020c_2.1626_029a010v_-2.1626.wav,subject40,40,-45,-39,-17,1,5
02cc0205_1.8408_20mc010b_-1.8408.wav,subject03,-25,-55,141,84,33,23
018c0205_2.4081_40po030u_-2.4081.wav,subject158,-55,-15,84,118,23,29
012a010j_0.52572_020c021c_-0.52572.wav,subject165,-5,0,-6,0,7,8
025o031a_0.47059_40pc0201_-0.47059.wav,subject155,45,-55,203,90,44,24
012o030c_1.1573_028c020u_-1.1573.wav,subject165,5,30,174,219,39,47
015a010u_1.6055_024c0208_-1.6055.wav,subject40,-10,-45,84,-6,23,7
20co010a_1.2622_026a0103_-1.2622.wav,subject126,65,-25,-34,90,2,24
01oc0218_1.7839_206a010p_-1.7839.wav,subject03,30,40,90,23,24,12
40ba010w_0.60681_01na010b_-0.60681.wav,subject147,30,-35,68,56,20,18
20ta010z_1.3016_01ao030r_-1.3016.wav,subject155,65,10,141,191,33,42
01ec020c_1.3074_20ga010m_-1.3074.wav,subject155,30,-65,-39,56,1,18
40pa0105_1.4265_02bc0217_-1.4265.wav,subject147,-5,15,197,129,43,31
02ea010w_2.0019_207c010f_-2.0019.wav,subject147,65,-15,96,214,25,46
405c020p_2.438_029o030c_-2.438.wav,subject17,10,-45,203,51,44,17
204c0108_2.3133_20ca010b_-2.3133.wav,subject40,40,-20,0,141,8,33
01sc021d_1.8503_01do030c_-1.8503.wav,subject158,-45,-25,96,101,25,26
40lo0315_1.1811_01zc020k_-1.1811.wav,subject40,-15,35,-23,-11,4,6
01ea0101_1.9837_404c021f_-1.9837.wav,subject12,-10,20,225,-17,48,5
20ea010s_0.24942_403c020v_-0.24942.wav,subject17,20,5,-34,158,2,36
01yo0314_0.21675_022c020o_-0.21675.wav,subject17,55,40,113,174,28,39
018c020n_0.57361_405a0114_-0.57361.wav,subject12,-80,-30,169,6,38,9
01ia010y_0.34405_01yc021g_-0.34405.wav,subject126,80,-25,28,62,13,19
40ca0101_2.4399_205c010m_-2.4399.wav,subject165,-40,30,-6,51,7,17
20ra010b_1.0685_20pa0107_-1.0685.wav,subject165,15,0,124,56,30,18
01lc020x_1.0541_01ac020y_-1.0541.wav,subject165,15,40,-23,203,4,44
01go0313_0.9999_02aa0108_-0.9999.wav,subject147,65,10,6,23,9,12
01qo030c_0.76613_018o031c_-0.76613.wav,subject03,-40,-25,197,-23,43,4
40go0315_1.4628_409o030n_-1.4628.wav,subject158,-55,5,-39,129,1,31
01ec020t_2.3741_01gc0216_-2.3741.wav,subject03,20,-40,225,79,48,22
40fo030r_2.3363_02do0308_-2.3363.wav,subject12,15,45,79,208,22,45
40oo030i_0.01113_02aa010r_-0.01113.wav,subject165,35,-20,186,39,41,15
40fc0214_1.9674_207a0111_-1.9674.wav,subject147,45,20,163,-45,37,0
01bc020m_0.53339_408a010q_-0.53339.wav,subject158,20,45,11,68,10,20
40gc020d_1.6656_20ea010t_-1.6656.wav,subject165,-30,-25,152,23,35,12
01uo0304_1.308_40co030o_-1.308.wav,subject158,15,65,62,68,19,20
01va010u_0.51261_025c0217_-0.51261.wav,subject17,45,10,6,-17,9,5
40gc0205_1.3355_01jc021c_-1.3355.wav,subject40,-15,15,186,197,41,43
01gc021a_0.42318_407o0301_-0.42318.wav,subject165,5,-65,158,203,36,44
01wa010y_0.5682_023o030o_-0.5682.wav,subject17,-5,30,-39,0,1,8
207o0107_2.15_20aa010g_-2.15.wav,subject40,40,-20,-34,-23,2,4
023a010g_1.0017_40la0103_-1.0017.wav,subject158,40,35,191,231,42,49
01pc020w_1.9104_20ra010p_-1.9104.wav,subject126,10,30,146,68,34,20
026a010s_0.3086_01oa0104_-0.3086.wav,subject12,-40,-35,23,-39,12,1
20aa0112_2.1363_012o030p_-2.1363.wav,subject147,80,55,56,34,18,14
01io030z_1.9941_02do0308_-1.9941.wav,subject165,-40,5,186,163,41,37
01uo0302_2.0572_013o0316_-2.0572.wav,subject155,-55,80,-6,11,7,10
403c020u_1.7776_01nc020t_-1.7776.wav,subject147,-55,65,186,45,41,16
014o030q_2.2387_01dc0204_-2.2387.wav,subject147,-25,20,56,225,18,48
02bc0211_0.55531_40ic0202_-0.55531.wav,subject17,-30,-15,214,28,46,13
01xo030f_0.9868_01go0313_-0.9868.wav,subject03,25,-40,141,186,33,41
40do031d_2.2643_407c021b_-2.2643.wav,subject158,-40,-45,191,-23,42,4
40ia0109_2.4788_40bo030g_-2.4788.wav,subject17,15,5,-39,-28,1,3
012a010u_0.35645_01vo0301_-0.35645.wav,subject158,30,-65,-17,219,5,47
20ia010u_1.3111_016c021e_-1.3111.wav,subject12,40,45,79,107,22,27
018a0103_1.5704_205c0106_-1.5704.wav,subject126,5,35,62,34,19,14
407a0110_0.21973_409a010o_-0.21973.wav,subject40,-5,45,219,-34,47,2
014o0305_2.3648_409a0104_-2.3648.wav,subject158,-40,15,163,146,37,34
01na010f_0.15046_40eo0318_-0.15046.wav,subject165,-55,30,-6,17,7,11
20vo010e_1.3377_01eo030q_-1.3377.wav,subject155,40,-30,129,90,31,24
206c010f_1.9236_20da010p_-1.9236.wav,subject03,65,15,180,6,40,9
20uo010r_0.38064_01xc020x_-0.38064.wav,subject155,45,35,124,158,30,36
20oc0105_1.1381_20to0102_-1.1381.wav,subject126,30,-65,219,135,47,32
40gc0211_1.6613_20lc010a_-1.6613.wav,subject165,-35,55,169,146,38,34
01sc0215_0.044503_01aa010d_-0.044503.wav,subject126,-30,45,11,73,10,21
01da0104_2.1893_02ao0307_-2.1893.wav,subject03,-10,35,-11,-45,6,0
01na010w_2.3263_01wo030z_-2.3263.wav,subject03,10,40,174,84,39,23
01kc020u_1.031_20pa010l_-1.031.wav,subject17,-45,35,146,186,34,41
01po030i_0.25109_01bo030g_-0.25109.wav,subject147,-15,-5,-34,79,2,22
01ra010z_1.3471_014o0305_-1.3471.wav,subject40,-10,5,174,208,39,45
20uo010n_1.7456_01ea0101_-1.7456.wav,subject155,-25,-40,6,90,9,24
20ba010r_0.78652_024c020y_-0.78652.wav,subject165,10,-25,39,208,15,45
20pa010u_2.4485_029a010l_-2.4485.wav,subject165,80,45,146,203,34,44
208a010h_1.7452_01bc020o_-1.7452.wav,subject03,80,45,84,180,23,40
40cc0210_1.2939_20go0105_-1.2939.wav,subject158,35,-5,219,203,47,44
40gc021a_0.70298_028o030c_-0.70298.wav,subject155,65,-35,34,-6,14,7
40nc021f_1.4218_01to0308_-1.4218.wav,subject03,-5,10,56,62,18,19
01za0114_0.74931_403o0316_-0.74931.wav,subject155,25,-15,174,23,39,12
40fc0206_2.4561_207a0108_-2.4561.wav,subject147,-30,30,191,-23,42,4
011c0208_1.7198_025c021b_-1.7198.wav,subject03,15,-45,0,68,8,20
01io0305_2.3949_022o0308_-2.3949.wav,subject155,-35,-40,169,174,38,39
403c0217_0.44076_20da0103_-0.44076.wav,subject40,80,-25,107,0,27,8
40ga010k_1.8488_01yc020h_-1.8488.wav,subject40,-65,40,197,68,43,20
01oc020x_0.010953_02bo030a_-0.010953.wav,subject158,65,-20,101,-39,26,1
02eo031a_0.57313_40lc020g_-0.57313.wav,subject40,30,45,90,68,24,20
01yo030u_1.4694_01na010h_-1.4694.wav,subject12,0,5,174,180,39,40
20ka0112_0.58389_20ac0105_-0.58389.wav,subject155,-65,20,84,180,23,40
20ho0108_0.27041_20pa0113_-0.27041.wav,subject12,-15,-5,231,163,49,37
20tc010l_1.2306_20cc010k_-1.2306.wav,subject126,10,5,118,90,29,24
01cc0218_1.6135_025o0310_-1.6135.wav,subject147,-30,-35,79,6,22,9
013o030w_2.3048_40eo0318_-2.3048.wav,subject147,-10,-80,214,-17,46,5
01wo030s_0.61109_01ic0217_-0.61109.wav,subject155,40,-25,208,225,45,48
20go0104_2.4032_40pc0205_-2.4032.wav,subject147,25,80,197,191,43,42
021a0108_0.19727_20po010k_-0.19727.wav,subject17,55,-25,62,79,19,22
02do0308_0.83911_026a010n_-0.83911.wav,subject40,-20,35,163,135,37,32
016c021c_0.09197_01na010e_-0.09197.wav,subject17,-40,-30,-28,90,3,24
40mc020f_1.9915_20oc010h_-1.9915.wav,subject03,-40,-30,208,0,45,8
40ao030w_2.1675_20do0105_-2.1675.wav,subject12,-25,-15,124,79,30,22
022a010z_0.5201_403o0316_-0.5201.wav,subject165,30,-80,-28,-17,3,5
401o030n_1.906_01vo030z_-1.906.wav,subject40,10,20,28,68,13,20
40dc0214_2.0197_01uo030n_-2.0197.wav,subject126,-35,-15,17,51,11,17
01pc0219_1.6384_205o010p_-1.6384.wav,subject03,-55,-80,219,73,47,21
20co0107_2.2489_02ea010m_-2.2489.wav,subject155,0,-80,51,180,17,40
20ma010e_0.69375_40ho030a_-0.69375.wav,subject158,-30,35,169,214,38,46
20ta0109_0.35982_01oa010b_-0.35982.wav,subject126,55,40,141,219,33,47
404c021b_1.0875_01fa0114_-1.0875.wav,subject17,-65,20,84,186,23,41
025a010k_0.00012708_02bc0208_-0.00012708.wav,subject12,-45,-15,146,6,34,9
029a010e_1.8156_01xc020f_-1.8156.wav,subject165,-55,-25,180,28,40,13
01mc020f_0.54057_012o030o_-0.54057.wav,subject40,25,-20,191,-23,42,4
020o0309_1.6145_20na010e_-1.6145.wav,subject17,-5,25,51,96,17,25
011c020c_0.35833_208c010j_-0.35833.wav,subject40,80,-40,17,191,11,42
01zo031g_0.58506_40oc020t_-0.58506.wav,subject126,-5,30,79,158,22,36
01na0112_0.58409_015a0101_-0.58409.wav,subject40,35,-15,28,146,13,34
20po010k_2.031_01qc0204_-2.031.wav,subject12,-45,-30,191,225,42,48
40nc021f_0.82176_01ua010f_-0.82176.wav,subject158,20,-30,225,-23,48,4
40do0318_0.12874_01dc0207_-0.12874.wav,subject126,45,-25,68,6,20,9
40fa010r_2.3849_20fo0102_-2.3849.wav,subject12,55,5,191,90,42,24
020a010b_1.6251_20oc0106_-1.6251.wav,subject126,-10,-30,11,-39,10,1
40cc020i_2.4522_022c0203_-2.4522.wav,subject126,-20,-40,225,51,48,17
01jc020c_0.4318_40ja0108_-0.4318.wav,subject147,45,-35,141,231,33,49
01so030z_0.64702_20ja010j_-0.64702.wav,subject40,15,35,214,-34,46,2
01lc0208_0.48784_02ac0203_-0.48784.wav,subject17,-30,-55,191,203,42,44
02da010d_1.8558_40dc0214_-1.8558.wav,subject126,-25,20,113,163,28,37
405c020p_1.4581_208o010j_-1.4581.wav,subject147,40,-10,73,101,21,26
01eo030k_1.0541_204o0104_-1.0541.wav,subject126,-45,30,135,146,32,34
406o0303_0.4541_20ga010l_-0.4541.wav,subject126,-45,0,17,45,11,16
01qc020h_0.96982_01ac0209_-0.96982.wav,subject40,65,5,203,219,44,47
40ea0112_2.3286_20ia010h_-2.3286.wav,subject158,-55,0,39,135,15,32
209c010l_2.2068_20kc0106_-2.2068.wav,subject158,5,-10,11,96,10,25
40kc020u_2.1062_01tc020y_-2.1062.wav,subject165,-10,40,146,-11,34,6
01va010i_1.0961_405c020p_-1.0961.wav,subject12,-65,40,79,186,22,41
01oo0307_0.66203_01gc0208_-0.66203.wav,subject158,-10,-25,0,-45,8,0
20do010d_1.2442_40ac021d_-1.2442.wav,subject155,-15,20,107,163,27,37
40eo0304_0.67658_01na0107_-0.67658.wav,subject03,65,5,68,225,20,48
017c020i_0.87168_40ma010f_-0.87168.wav,subject155,45,-30,225,0,48,8
40po030b_0.51362_01rc021c_-0.51362.wav,subject40,10,65,118,-39,29,1
40eo030j_1.5372_01bo030x_-1.5372.wav,subject155,30,20,191,17,42,11
40la0110_0.068902_20ba010m_-0.068902.wav,subject155,-30,40,186,68,41,20
027c0217_2.1354_015c0203_-2.1354.wav,subject12,20,-80,225,17,48,11
01lo0315_2.1897_01bo0312_-2.1897.wav,subject126,-65,-35,73,219,21,47
208c010j_2.1007_20jc010d_-2.1007.wav,subject03,35,-55,62,197,19,43
01tc020m_1.4168_02do0310_-1.4168.wav,subject17,55,-10,113,174,28,39
20ia010j_0.21159_020a010i_-0.21159.wav,subject147,25,-25,129,62,31,19
408c021e_1.682_022c020s_-1.682.wav,subject126,15,-30,96,6,25,9
40ga0107_1.9921_02bo0305_-1.9921.wav,subject126,65,55,-17,28,5,13
408o031c_0.73042_018a0107_-0.73042.wav,subject40,-65,-30,124,39,30,15
403o030r_2.0037_014a010f_-2.0037.wav,subject17,-20,80,225,169,48,38
01ca010i_1.3739_401a010y_-1.3739.wav,subject126,-45,-25,28,158,13,36
20mo0107_1.6683_20qc0106_-1.6683.wav,subject40,-45,-55,-39,0,1,8
40do0312_0.38984_02ea010p_-0.38984.wav,subject12,35,10,152,169,35,38
01xo030b_0.22377_016o031a_-0.22377.wav,subject158,-45,55,158,-11,36,6
406a010n_2.0368_20sc010b_-2.0368.wav,subject165,-45,25,203,169,44,38
40eo030c_2.1779_01mc020r_-2.1779.wav,subject12,-10,80,225,17,48,11
20tc010l_2.3988_01mo0309_-2.3988.wav,subject155,5,-45,-28,6,3,9
20pc010m_2.2752_01oo0318_-2.2752.wav,subject147,10,-30,-34,28,2,13
022c0202_1.3801_025c0208_-1.3801.wav,subject03,30,-10,163,84,37,23
020c020g_2.286_20uo0107_-2.286.wav,subject147,-5,-20,28,6,13,9
02ac020s_0.90006_015a0106_-0.90006.wav,subject147,-55,-5,79,-39,22,1
01qo030m_2.0495_40eo0304_-2.0495.wav,subject165,65,-15,146,231,34,49
016c021b_0.40891_01qc0204_-0.40891.wav,subject165,25,-40,191,51,42,17
20ta010q_2.1709_40ha010r_-2.1709.wav,subject158,-35,0,-23,17,4,11
023c020w_1.7106_01fo0303_-1.7106.wav,subject40,45,10,-34,17,2,11
028c020r_0.30475_40ec0208_-0.30475.wav,subject126,-25,-20,73,-23,21,4
01uo0310_0.79323_02ao0306_-0.79323.wav,subject147,-35,-20,51,135,17,32
20fo010j_1.5171_01uc020u_-1.5171.wav,subject155,45,-80,141,208,33,45
01co0303_0.76284_020o0307_-0.76284.wav,subject03,-55,35,203,-34,44,2
022c020z_2.4419_01fc0209_-2.4419.wav,subject147,45,40,214,141,46,33
016c020e_1.497_01zc021e_-1.497.wav,subject126,35,-45,-17,73,5,21
40oo030b_0.19925_209a0112_-0.19925.wav,subject17,-20,-30,-39,197,1,43
01dc021f_0.97863_20hc0103_-0.97863.wav,subject147,-80,0,113,39,28,15
027o030j_1.5403_013a010g_-1.5403.wav,subject17,-20,0,28,39,13,15
01jo030n_1.4636_20ga010s_-1.4636.wav,subject03,35,-20,56,225,18,48
40ba010g_1.9622_406c0201_-1.9622.wav,subject17,45,25,0,152,8,35
40mo030z_0.95195_20ba010v_-0.95195.wav,subject165,15,-20,203,-45,44,0
409o0303_1.0963_40fc021g_-1.0963.wav,subject40,15,-20,6,-17,9,5
01ao030q_0.71987_01fa010v_-0.71987.wav,subject03,45,20,62,68,19,20
02ec0213_1.6313_01no030a_-1.6313.wav,subject126,25,80,163,174,37,39
206c0109_1.6955_019a010e_-1.6955.wav,subject126,-10,-35,163,158,37,36
01ro030b_1.3326_207o010p_-1.3326.wav,subject17,-55,0,163,214,37,46
404c020l_2.2959_025a0109_-2.2959.wav,subject147,-10,35,23,197,12,43
01uc0202_1.2842_208c010j_-1.2842.wav,subject40,40,35,-23,51,4,17
020c020k_0.98112_40pc020w_-0.98112.wav,subject126,-5,5,225,152,48,35
01ca0108_2.0552_01aa0110_-2.0552.wav,subject155,20,-10,203,208,44,45
403a010u_1.8131_207a0111_-1.8131.wav,subject158,-65,40,169,174,38,39
409a0107_2.3199_01rc020c_-2.3199.wav,subject147,-35,-5,28,6,13,9
01mo030q_1.1822_20ho0104_-1.1822.wav,subject147,65,-20,225,51,48,17
01jc020f_0.11394_20mc0101_-0.11394.wav,subject155,55,-35,62,68,19,20
408o030r_1.5575_20kc010m_-1.5575.wav,subject155,-10,30,203,68,44,20
018c021g_1.0325_015a010e_-1.0325.wav,subject40,15,-10,-11,56,6,18
02ac0203_1.1631_01ba0107_-1.1631.wav,subject40,-25,-55,73,152,21,35
40lc020i_1.5669_20mc010n_-1.5669.wav,subject158,35,-15,186,203,41,44
016o0319_2.3614_01na0114_-2.3614.wav,subject126,-15,10,231,225,49,48
018o030j_0.51461_40hc021f_-0.51461.wav,subject40,-45,25,163,135,37,32
019a010e_0.17615_01ea010k_-0.17615.wav,subject165,40,-5,208,-28,45,3
01uc0202_2.0013_20do0105_-2.0013.wav,subject165,45,55,96,203,25,44
408o0310_1.7799_20ca010n_-1.7799.wav,subject165,30,10,39,96,15,25
208o010a_1.0083_01ia010x_-1.0083.wav,subject17,40,-10,79,135,22,32
01no0304_2_015c0207_-2.wav,subject40,-25,5,118,124,29,30
01xa0114_1.4939_20ec010m_-1.4939.wav,subject155,40,80,34,-28,14,3
01uo0301_0.37205_20sa010v_-0.37205.wav,subject03,-5,-20,169,135,38,32
40cc020r_1.566_022a0102_-1.566.wav,subject17,10,0,23,51,12,17
20bo010i_2.1943_406o030v_-2.1943.wav,subject165,5,45,180,90,40,24
01ea010o_1.8403_406o0318_-1.8403.wav,subject147,-45,45,231,214,49,46
401c0207_1.7353_20co010p_-1.7353.wav,subject03,30,80,96,-6,25,7
029a0112_1.9086_40jo0318_-1.9086.wav,subject165,-35,-25,96,141,25,33
20ka010g_1.7027_011a010e_-1.7027.wav,subject03,35,-20,124,231,30,49
20ro010r_0.44_028a010i_-0.44.wav,subject12,65,-40,101,84,26,23
015c021a_2.0755_02cc021a_-2.0755.wav,subject126,-45,65,225,169,48,38
40oo0312_0.92357_02bc0218_-0.92357.wav,subject126,30,80,197,34,43,14
20ao0106_0.32318_011o030z_-0.32318.wav,subject165,80,-35,73,101,21,26
20jc010k_0.026094_20va0109_-0.026094.wav,subject40,20,30,118,23,29,12
012a010i_1.129_40pa010d_-1.129.wav,subject40,20,-55,11,174,10,39
40fc020p_0.095974_025c020l_-0.095974.wav,subject17,-10,45,0,84,8,23
022c020e_0.1016_406c020c_-0.1016.wav,subject165,20,80,186,28,41,13
40io0305_1.2414_20da010l_-1.2414.wav,subject17,25,-15,-39,214,1,46
20sa010v_1.7259_023c0213_-1.7259.wav,subject126,-30,35,135,28,32,13
022c021h_0.72671_20da0112_-0.72671.wav,subject158,40,15,-28,51,3,17
024c020p_0.41291_40fa0106_-0.41291.wav,subject155,0,-40,-34,197,2,43
20na010e_2.3644_01gc020o_-2.3644.wav,subject147,35,-5,-23,-45,4,0
01gc020f_1.9452_20mo010k_-1.9452.wav,subject03,80,35,17,214,11,46
40kc020p_0.40235_20ao010k_-0.40235.wav,subject155,0,15,101,-11,26,6
40no0310_1.9119_20fa010d_-1.9119.wav,subject12,-35,5,152,169,35,38
015c021d_2.4001_40mo030a_-2.4001.wav,subject147,0,5,6,-34,9,2
01kc020s_1.2414_01sc020h_-1.2414.wav,subject12,20,-45,118,28,29,13
029c0203_1.2592_025c0213_-1.2592.wav,subject40,45,35,129,11,31,10
205a010d_0.16808_01zo0318_-0.16808.wav,subject147,-35,45,231,146,49,34
026a010y_0.60288_409a0102_-0.60288.wav,subject155,-30,80,191,113,42,28
20ia010x_0.15245_02ba010r_-0.15245.wav,subject165,-65,45,-34,-23,2,4
016o030s_1.1567_01no030a_-1.1567.wav,subject17,-10,15,163,-17,37,5
206a010p_0.92089_01ia010y_-0.92089.wav,subject40,25,0,-11,158,6,36
01so030t_1.0685_40cc0203_-1.0685.wav,subject17,-20,25,186,163,41,37
207a0111_1.6248_023a010i_-1.6248.wav,subject147,-35,-80,186,-17,41,5
40ga010a_0.61764_02cc020w_-0.61764.wav,subject40,-5,15,169,219,38,47
01xa0113_0.1511_014o030g_-0.1511.wav,subject03,-80,5,107,45,27,16
20va0112_0.70407_02cc020i_-0.70407.wav,subject155,55,-65,225,11,48,10
01to031f_0.53728_02bc020k_-0.53728.wav,subject155,-55,15,225,17,48,11
012a0114_0.85431_02eo030k_-0.85431.wav,subject17,-40,20,0,56,8,18
01jc0211_0.97659_01wo030c_-0.97659.wav,subject158,-5,-20,174,-11,39,6
204o010a_2.2839_020o0316_-2.2839.wav,subject03,20,-25,68,146,20,34
40lo0319_0.57125_40na010m_-0.57125.wav,subject17,40,55,17,84,11,23
01mc020p_1.3675_029a010l_-1.3675.wav,subject17,65,15,45,28,16,13
40fo030v_1.89_206c0108_-1.89.wav,subject03,-25,-65,-17,231,5,49
405a010z_1.879_029c020t_-1.879.wav,subject126,80,-35,186,191,41,42
20pa010k_0.41535_01ea010t_-0.41535.wav,subject126,80,-45,180,225,40,48
017o030n_0.98668_015c021e_-0.98668.wav,subject40,45,10,-34,11,2,10
01wa010q_1.4956_40fo030k_-1.4956.wav,subject03,-40,20,6,113,9,28
01lc0215_1.7942_016c020v_-1.7942.wav,subject158,25,80,186,219,41,47
023o030s_0.38679_01fa0109_-0.38679.wav,subject165,-15,-10,96,146,25,34
029o030f_2.1207_01lc020g_-2.1207.wav,subject158,-30,30,146,-23,34,4
40oo0314_0.20007_026c020o_-0.20007.wav,subject17,20,5,169,51,38,17
40jo0309_2.3134_018c021f_-2.3134.wav,subject126,-45,-55,101,62,26,19
028c021b_1.3098_01ya0102_-1.3098.wav,subject12,65,-35,214,197,46,43
209a0106_1.9068_01pc021d_-1.9068.wav,subject17,55,0,124,90,30,24
