output_filename,s1_path,s2_path,s3_path
01lo030u_0.30421_02eo0316_-0.30421_01oc020p_0.wav,wsj0/si_tr_s/01l/01lo030u.wav,wsj0/si_tr_s/02e/02eo0316.wav,wsj0/si_tr_s/01o/01oc020p.wav
01ta010h_1.3695_405c020p_-1.3695_01lc020t_0.wav,wsj0/si_tr_s/01t/01ta010h.wav,wsj0/si_tr_s/405/405c020p.wav,wsj0/si_tr_s/01l/01lc020t.wav
40lc020y_2.404_01lc020n_-2.404_01eo0312_0.wav,wsj0/si_tr_s/40l/40lc020y.wav,wsj0/si_tr_s/01l/01lc020n.wav,wsj0/si_tr_s/01e/01eo0312.wav
01nc0201_2.396_02ec021e_-2.396_01la010m_0.wav,wsj0/si_tr_s/01n/01nc0201.wav,wsj0/si_tr_s/02e/02ec021e.wav,wsj0/si_tr_s/01l/01la010m.wav
024o030h_0.81844_01pc020n_-0.81844_20sc0107_0.wav,wsj0/si_tr_s/024/024o030h.wav,wsj0/si_tr_s/01p/01pc020n.wav,wsj0/si_tr_s/20s/20sc0107.wav
016o031f_1.5543_025a010s_-1.5543_011a010j_0.wav,wsj0/si_tr_s/016/016o031f.wav,wsj0/si_tr_s/025/025a010s.wav,wsj0/si_tr_s/011/011a010j.wav
01vo0313_2.3355_40fc020h_-2.3355_01ka010c_0.wav,wsj0/si_tr_s/01v/01vo0313.wav,wsj0/si_tr_s/40f/40fc020h.wav,wsj0/si_tr_s/01k/01ka010c.wav
408o030g_1.8763_01mo030x_-1.8763_207o0102_0.wav,wsj0/si_tr_s/408/408o030g.wav,wsj0/si_tr_s/01m/01mo030x.wav,wsj0/si_tr_s/207/207o0102.wav
01zo030n_2.0741_40do0316_-2.0741_207a010a_0.wav,wsj0/si_tr_s/01z/01zo030n.wav,wsj0/si_tr_s/40d/40do0316.wav,wsj0/si_tr_s/207/207a010a.wav
20po010q_0.73893_40jo031d_-0.73893_20do0104_0.wav,wsj0/si_tr_s/20p/20po010q.wav,wsj0/si_tr_s/40j/40jo031d.wav,wsj0/si_tr_s/20d/20do0104.wav
40kc020t_1.489_206a010h_-1.489_20no0101_0.wav,wsj0/si_tr_s/40k/40kc020t.wav,wsj0/si_tr_s/206/206a010h.wav,wsj0/si_tr_s/20n/20no0101.wav
20jc010j_0.58477_017c0201_-0.58477_404a010r_0.wav,wsj0/si_tr_s/20j/20jc010j.wav,wsj0/si_tr_s/017/017c0201.wav,wsj0/si_tr_s/404/404a010r.wav
01mo030l_0.038684_014o030m_-0.038684_20jc010d_0.wav,wsj0/si_tr_s/01m/01mo030l.wav,wsj0/si_tr_s/014/014o030m.wav,wsj0/si_tr_s/20j/20jc010d.wav
408o030z_1.5965_20bc010a_-1.5965_20fa010i_0.wav,wsj0/si_tr_s/408/408o030z.wav,wsj0/si_tr_s/20b/20bc010a.wav,wsj0/si_tr_s/20f/20fa010i.wav
01sc020n_0.46099_20io010j_-0.46099_20ma010v_0.wav,wsj0/si_tr_s/01s/01sc020n.wav,wsj0/si_tr_s/20i/20io010j.wav,wsj0/si_tr_s/20m/20ma010v.wav
01na010r_0.29043_01so030b_-0.29043_40ic020m_0.wav,wsj0/si_tr_s/01n/01na010r.wav,wsj0/si_tr_s/01s/01so030b.wav,wsj0/si_tr_s/40i/40ic020m.wav
205c0106_1.0277_021c0203_-1.0277_40jc0209_0.wav,wsj0/si_tr_s/205/205c0106.wav,wsj0/si_tr_s/021/021c0203.wav,wsj0/si_tr_s/40j/40jc0209.wav
20ha010d_0.48959_01oo030m_-0.48959_01ac020p_0.wav,wsj0/si_tr_s/20h/20ha010d.wav,wsj0/si_tr_s/01o/01oo030m.wav,wsj0/si_tr_s/01a/01ac020p.wav
025c020v_1.8414_01vo031d_-1.8414_02ca0113_0.wav,wsj0/si_tr_s/025/025c020v.wav,wsj0/si_tr_s/01v/01vo031d.wav,wsj0/si_tr_s/02c/02ca0113.wav
029o030f_0.15382_40ec020v_-0.15382_01oa0111_0.wav,wsj0/si_tr_s/029/029o030f.wav,wsj0/si_tr_s/40e/40ec020v.wav,wsj0/si_tr_s/01o/01oa0111.wav
205c010n_0.69678_208o0109_-0.69678_01da010p_0.wav,wsj0/si_tr_s/205/205c010n.wav,wsj0/si_tr_s/208/208o0109.wav,wsj0/si_tr_s/01d/01da010p.wav
01jc020v_0.41878_407o0302_-0.41878_20aa010f_0.wav,wsj0/si_tr_s/01j/01jc020v.wav,wsj0/si_tr_s/407/407o0302.wav,wsj0/si_tr_s/20a/20aa010f.wav
027c020j_1.1584_407c020a_-1.1584_024c020o_0.wav,wsj0/si_tr_s/027/027c020j.wav,wsj0/si_tr_s/407/407c020a.wav,wsj0/si_tr_s/024/024c020o.wav
206c0104_1.4211_404a0113_-1.4211_02ea0113_0.wav,wsj0/si_tr_s/206/206c0104.wav,wsj0/si_tr_s/404/404a0113.wav,wsj0/si_tr_s/02e/02ea0113.wav
40ac021b_0.81943_01ka0105_-0.81943_01dc0204_0.wav,wsj0/si_tr_s/40a/40ac021b.wav,wsj0/si_tr_s/01k/01ka0105.wav,wsj0/si_tr_s/01d/01dc0204.wav
409o030t_2.3907_20ka010j_-2.3907_01tc0203_0.wav,wsj0/si_tr_s/409/409o030t.wav,wsj0/si_tr_s/20k/20ka010j.wav,wsj0/si_tr_s/01t/01tc0203.wav
408c020d_1.4458_40pa010d_-1.4458_20pc010m_0.wav,wsj0/si_tr_s/408/408c020d.wav,wsj0/si_tr_s/40p/40pa010d.wav,wsj0/si_tr_s/20p/20pc010m.wav
40aa0104_0.68431_20jc0105_-0.68431_025a010u_0.wav,wsj0/si_tr_s/40a/40aa0104.wav,wsj0/si_tr_s/20j/20jc0105.wav,wsj0/si_tr_s/025/025a010u.wav
01ro030p_1.9857_01to030v_-1.9857_204a0114_0.wav,wsj0/si_tr_s/01r/01ro030p.wav,wsj0/si_tr_s/01t/01to030v.wav,wsj0/si_tr_s/204/204a0114.wav
028o0310_1.881_407c020a_-1.881_40mo030n_0.wav,wsj0/si_tr_s/028/028o0310.wav,wsj0/si_tr_s/407/407c020a.wav,wsj0/si_tr_s/40m/40mo030n.wav
20la0103_1.646_01go030u_-1.646_018a010b_0.wav,wsj0/si_tr_s/20l/20la0103.wav,wsj0/si_tr_s/01g/01go030u.wav,wsj0/si_tr_s/018/018a010b.wav
011a010d_1.5593_01po0310_-1.5593_01ma010d_0.wav,wsj0/si_tr_s/011/011a010d.wav,wsj0/si_tr_s/01p/01po0310.wav,wsj0/si_tr_s/01m/01ma010d.wav
20ba010j_0.077183_026c021e_-0.077183_011o030q_0.wav,wsj0/si_tr_s/20b/20ba010j.wav,wsj0/si_tr_s/026/026c021e.wav,wsj0/si_tr_s/011/011o030q.wav
01co030w_0.059163_40fc021g_-0.059163_20ac0105_0.wav,wsj0/si_tr_s/01c/01co030w.wav,wsj0/si_tr_s/40f/40fc021g.wav,wsj0/si_tr_s/20a/20ac0105.wav
20ma0110_1.3406_01ba010e_-1.3406_40bc0206_0.wav,wsj0/si_tr_s/20m/20ma0110.wav,wsj0/si_tr_s/01b/01ba010e.wav,wsj0/si_tr_s/40b/40bc0206.wav
020o030s_2.1776_40fo030d_-2.1776_20ic010f_0.wav,wsj0/si_tr_s/020/020o030s.wav,wsj0/si_tr_s/40f/40fo030d.wav,wsj0/si_tr_s/20i/20ic010f.wav
20ro010r_1.7999_026a0104_-1.7999_01po030g_0.wav,wsj0/si_tr_s/20r/20ro010r.wav,wsj0/si_tr_s/026/026a0104.wav,wsj0/si_tr_s/01p/01po030g.wav
20ba0111_0.94017_01mo0319_-0.94017_40hc020u_0.wav,wsj0/si_tr_s/20b/20ba0111.wav,wsj0/si_tr_s/01m/01mo0319.wav,wsj0/si_tr_s/40h/40hc020u.wav
01uo030n_1.2234_40eo030g_-1.2234_02ac020z_0.wav,wsj0/si_tr_s/01u/01uo030n.wav,wsj0/si_tr_s/40e/40eo030g.wav,wsj0/si_tr_s/02a/02ac020z.wav
20go0109_0.25504_01kc0205_-0.25504_01eo0309_0.wav,wsj0/si_tr_s/20g/20go0109.wav,wsj0/si_tr_s/01k/01kc0205.wav,wsj0/si_tr_s/01e/01eo0309.wav
022a0114_0.023779_02do0318_-0.023779_40mo0318_0.wav,wsj0/si_tr_s/022/022a0114.wav,wsj0/si_tr_s/02d/02do0318.wav,wsj0/si_tr_s/40m/40mo0318.wav
018c020x_2.2923_01ca0108_-2.2923_02ec0211_0.wav,wsj0/si_tr_s/018/018c020x.wav,wsj0/si_tr_s/01c/01ca0108.wav,wsj0/si_tr_s/02e/02ec0211.wav
01nc020b_0.25094_40lo0306_-0.25094_405a010n_0.wav,wsj0/si_tr_s/01n/01nc020b.wav,wsj0/si_tr_s/40l/40lo0306.wav,wsj0/si_tr_s/405/405a010n.wav
01yc020h_2.0926_206c0107_-2.0926_20qc010c_0.wav,wsj0/si_tr_s/01y/01yc020h.wav,wsj0/si_tr_s/206/206c0107.wav,wsj0/si_tr_s/20q/20qc010c.wav
401c0214_1.5407_208a010f_-1.5407_015c0203_0.wav,wsj0/si_tr_s/401/401c0214.wav,wsj0/si_tr_s/208/208a010f.wav,wsj0/si_tr_s/015/015c0203.wav
01ga010p_0.9874_027a0110_-0.9874_01mo030x_0.wav,wsj0/si_tr_s/01g/01ga010p.wav,wsj0/si_tr_s/027/027a0110.wav,wsj0/si_tr_s/01m/01mo030x.wav
01bc020r_1.3678_40co030h_-1.3678_20co0101_0.wav,wsj0/si_tr_s/01b/01bc020r.wav,wsj0/si_tr_s/40c/40co030h.wav,wsj0/si_tr_s/20c/20co0101.wav
022o0308_2.052_20uo010l_-2.052_01ao0313_0.wav,wsj0/si_tr_s/022/022o0308.wav,wsj0/si_tr_s/20u/20uo010l.wav,wsj0/si_tr_s/01a/01ao0313.wav
01wo030a_0.68435_40oa010a_-0.68435_204o010q_0.wav,wsj0/si_tr_s/01w/01wo030a.wav,wsj0/si_tr_s/40o/40oa010a.wav,wsj0/si_tr_s/204/204o010q.wav
40ac0219_1.1019_020a0107_-1.1019_024c020o_0.wav,wsj0/si_tr_s/40a/40ac0219.wav,wsj0/si_tr_s/020/020a0107.wav,wsj0/si_tr_s/024/024c020o.wav
403a0102_0.3947_409a0102_-0.3947_02da010d_0.wav,wsj0/si_tr_s/403/403a0102.wav,wsj0/si_tr_s/409/409a0102.wav,wsj0/si_tr_s/02d/02da010d.wav
020a010x_1.4025_01bo030k_-1.4025_01so0302_0.wav,wsj0/si_tr_s/020/020a010x.wav,wsj0/si_tr_s/01b/01bo030k.wav,wsj0/si_tr_s/01s/01so0302.wav
40ko030v_2.3208_20co0108_-2.3208_20go010p_0.wav,wsj0/si_tr_s/40k/40ko030v.wav,wsj0/si_tr_s/20c/20co0108.wav,wsj0/si_tr_s/20g/20go010p.wav
20ta010z_0.024844_024c0208_-0.024844_019o0303_0.wav,wsj0/si_tr_s/20t/20ta010z.wav,wsj0/si_tr_s/024/024c0208.wav,wsj0/si_tr_s/019/019o0303.wav
20oa010f_1.7207_025a010s_-1.7207_01ac020z_0.wav,wsj0/si_tr_s/20o/20oa010f.wav,wsj0/si_tr_s/025/025a010s.wav,wsj0/si_tr_s/01a/01ac020z.wav
40pc0201_1.0045_40ma0109_-1.0045_20fo010i_0.wav,wsj0/si_tr_s/40p/40pc0201.wav,wsj0/si_tr_s/40m/40ma0109.wav,wsj0/si_tr_s/20f/20fo010i.wav
02bc020f_0.33044_40hc0206_-0.33044_20va0112_0.wav,wsj0/si_tr_s/02b/02bc020f.wav,wsj0/si_tr_s/40h/40hc0206.wav,wsj0/si_tr_s/20v/20va0112.wav
20bc0101_0.25916_02ec0207_-0.25916_01qc020k_0.wav,wsj0/si_tr_s/20b/20bc0101.wav,wsj0/si_tr_s/02e/02ec0207.wav,wsj0/si_tr_s/01q/01qc020k.wav
40mo030k_1.7005_026a010s_-1.7005_018c020n_0.wav,wsj0/si_tr_s/40m/40mo030k.wav,wsj0/si_tr_s/026/026a010s.wav,wsj0/si_tr_s/018/018c020n.wav
02ac020j_0.17945_028o0302_-0.17945_01ka010i_0.wav,wsj0/si_tr_s/02a/02ac020j.wav,wsj0/si_tr_s/028/028o0302.wav,wsj0/si_tr_s/01k/01ka010i.wav
01qo031d_1.8238_40cc0207_-1.8238_01do030u_0.wav,wsj0/si_tr_s/01q/01qo031d.wav,wsj0/si_tr_s/40c/40cc0207.wav,wsj0/si_tr_s/01d/01do030u.wav
01rc021c_2.1437_40eo030m_-2.1437_404a0109_0.wav,wsj0/si_tr_s/01r/01rc021c.wav,wsj0/si_tr_s/40e/40eo030m.wav,wsj0/si_tr_s/404/404a0109.wav
020o030y_0.87022_20dc010d_-0.87022_028c020r_0.wav,wsj0/si_tr_s/020/020o030y.wav,wsj0/si_tr_s/20d/20dc010d.wav,wsj0/si_tr_s/028/028c020r.wav
40dc020z_2.2477_404o030o_-2.2477_02da010y_0.wav,wsj0/si_tr_s/40d/40dc020z.wav,wsj0/si_tr_s/404/404o030o.wav,wsj0/si_tr_s/02d/02da010y.wav
20sc010o_2.2704_20fo0104_-2.2704_01tc020i_0.wav,wsj0/si_tr_s/20s/20sc010o.wav,wsj0/si_tr_s/20f/20fo0104.wav,wsj0/si_tr_s/01t/01tc020i.wav
406c020w_0.45324_01za010z_-0.45324_01yc021g_0.wav,wsj0/si_tr_s/406/406c020w.wav,wsj0/si_tr_s/01z/01za010z.wav,wsj0/si_tr_s/01y/01yc021g.wav
20ra0110_0.61327_20hc010m_-0.61327_01zc020t_0.wav,wsj0/si_tr_s/20r/20ra0110.wav,wsj0/si_tr_s/20h/20hc010m.wav,wsj0/si_tr_s/01z/01zc020t.wav
012o030o_0.11632_40ko030n_-0.11632_01ic0219_0.wav,wsj0/si_tr_s/012/012o030o.wav,wsj0/si_tr_s/40k/40ko030n.wav,wsj0/si_tr_s/01i/01ic0219.wav
01na0104_0.98184_020a010d_-0.98184_02ec0203_0.wav,wsj0/si_tr_s/01n/01na0104.wav,wsj0/si_tr_s/020/020a010d.wav,wsj0/si_tr_s/02e/02ec0203.wav
02da010l_2.2544_01go0313_-2.2544_405c0204_0.wav,wsj0/si_tr_s/02d/02da010l.wav,wsj0/si_tr_s/01g/01go0313.wav,wsj0/si_tr_s/405/405c0204.wav
20pa010j_0.66914_026o030k_-0.66914_02cc0219_0.wav,wsj0/si_tr_s/20p/20pa010j.wav,wsj0/si_tr_s/026/026o030k.wav,wsj0/si_tr_s/02c/02cc0219.wav
01ca010t_1.7236_40la0103_-1.7236_021a0114_0.wav,wsj0/si_tr_s/01c/01ca010t.wav,wsj0/si_tr_s/40l/40la0103.wav,wsj0/si_tr_s/021/021a0114.wav
20kc0106_0.81902_20mo0107_-0.81902_02bc0215_0.wav,wsj0/si_tr_s/20k/20kc0106.wav,wsj0/si_tr_s/20m/20mo0107.wav,wsj0/si_tr_s/02b/02bc0215.wav
019a0105_1.1298_01ro031b_-1.1298_409c020r_0.wav,wsj0/si_tr_s/019/019a0105.wav,wsj0/si_tr_s/01r/01ro031b.wav,wsj0/si_tr_s/409/409c020r.wav
20ja010i_1.1877_407o030b_-1.1877_02aa0106_0.wav,wsj0/si_tr_s/20j/20ja010i.wav,wsj0/si_tr_s/407/407o030b.wav,wsj0/si_tr_s/02a/02aa0106.wav
20ra010o_1.4418_204c010j_-1.4418_01mo0310_0.wav,wsj0/si_tr_s/20r/20ra010o.wav,wsj0/si_tr_s/204/204c010j.wav,wsj0/si_tr_s/01m/01mo0310.wav
015c021g_1.1902_01mo031c_-1.1902_407c020q_0.wav,wsj0/si_tr_s/015/015c021g.wav,wsj0/si_tr_s/01m/01mo031c.wav,wsj0/si_tr_s/407/407c020q.wav
01xo0314_0.10544_20mc0109_-0.10544_01ka010h_0.wav,wsj0/si_tr_s/01x/01xo0314.wav,wsj0/si_tr_s/20m/20mc0109.wav,wsj0/si_tr_s/01k/01ka010h.wav
20mc010h_1.2628_20vo010e_-1.2628_209c0109_0.wav,wsj0/si_tr_s/20m/20mc010h.wav,wsj0/si_tr_s/20v/20vo010e.wav,wsj0/si_tr_s/209/209c0109.wav
01tc0214_1.1354_020o030s_-1.1354_20lo010b_0.wav,wsj0/si_tr_s/01t/01tc0214.wav,wsj0/si_tr_s/020/020o030s.wav,wsj0/si_tr_s/20l/20lo010b.wav
208o010k_2.1863_01ma010n_-2.1863_20qc010o_0.wav,wsj0/si_tr_s/208/208o010k.wav,wsj0/si_tr_s/01m/01ma010n.wav,wsj0/si_tr_s/20q/20qc010o.wav
01ic0218_2.2744_025c021g_-2.2744_20ma010n_0.wav,wsj0/si_tr_s/01i/01ic0218.wav,wsj0/si_tr_s/025/025c021g.wav,wsj0/si_tr_s/20m/20ma010n.wav
01po030j_0.64763_01ko0316_-0.64763_028a010x_0.wav,wsj0/si_tr_s/01p/01po030j.wav,wsj0/si_tr_s/01k/01ko0316.wav,wsj0/si_tr_s/028/028a010x.wav
403a010j_0.15431_017o030x_-0.15431_407o0305_0.wav,wsj0/si_tr_s/403/403a010j.wav,wsj0/si_tr_s/017/017o030x.wav,wsj0/si_tr_s/407/407o0305.wav
20ja010j_1.82_01na0114_-1.82_409c0203_0.wav,wsj0/si_tr_s/20j/20ja010j.wav,wsj0/si_tr_s/01n/01na0114.wav,wsj0/si_tr_s/409/409c0203.wav
01fo030r_1.5237_027o030f_-1.5237_408a010j_0.wav,wsj0/si_tr_s/01f/01fo030r.wav,wsj0/si_tr_s/027/027o030f.wav,wsj0/si_tr_s/408/408a010j.wav
01ao0305_1.3602_40lo030p_-1.3602_20ac010m_0.wav,wsj0/si_tr_s/01a/01ao0305.wav,wsj0/si_tr_s/40l/40lo030p.wav,wsj0/si_tr_s/20a/20ac010m.wav
01gc020f_1.5043_01va0111_-1.5043_40ic020h_0.wav,wsj0/si_tr_s/01g/01gc020f.wav,wsj0/si_tr_s/01v/01va0111.wav,wsj0/si_tr_s/40i/40ic020h.wav
01ya010d_0.077121_209c0103_-0.077121_409o030f_0.wav,wsj0/si_tr_s/01y/01ya010d.wav,wsj0/si_tr_s/209/209c0103.wav,wsj0/si_tr_s/409/409o030f.wav
01go031b_1.1772_20to010h_-1.1772_01so030b_0.wav,wsj0/si_tr_s/01g/01go031b.wav,wsj0/si_tr_s/20t/20to010h.wav,wsj0/si_tr_s/01s/01so030b.wav
40cc0203_1.6406_20da0110_-1.6406_024c0218_0.wav,wsj0/si_tr_s/40c/40cc0203.wav,wsj0/si_tr_s/20d/20da0110.wav,wsj0/si_tr_s/024/024c0218.wav
206c0107_0.22826_01kc020u_-0.22826_40ao030v_0.wav,wsj0/si_tr_s/206/206c0107.wav,wsj0/si_tr_s/01k/01kc020u.wav,wsj0/si_tr_s/40a/40ao030v.wav
40ac021c_1.842_012c0207_-1.842_204c010k_0.wav,wsj0/si_tr_s/40a/40ac021c.wav,wsj0/si_tr_s/012/012c0207.wav,wsj0/si_tr_s/204/204c010k.wav
01xa0114_1.5033_40ec020p_-1.5033_207a010a_0.wav,wsj0/si_tr_s/01x/01xa0114.wav,wsj0/si_tr_s/40e/40ec020p.wav,wsj0/si_tr_s/207/207a010a.wav
02dc0211_0.42181_02ac020h_-0.42181_20ua0109_0.wav,wsj0/si_tr_s/02d/02dc0211.wav,wsj0/si_tr_s/02a/02ac020h.wav,wsj0/si_tr_s/20u/20ua0109.wav
205a010d_2.2148_023o030r_-2.2148_40fo0310_0.wav,wsj0/si_tr_s/205/205a010d.wav,wsj0/si_tr_s/023/023o030r.wav,wsj0/si_tr_s/40f/40fo0310.wav
40nc0215_0.34252_20fo010b_-0.34252_020a010w_0.wav,wsj0/si_tr_s/40n/40nc0215.wav,wsj0/si_tr_s/20f/20fo010b.wav,wsj0/si_tr_s/020/020a010w.wav
20io010a_0.36176_021o0307_-0.36176_20go0104_0.wav,wsj0/si_tr_s/20i/20io010a.wav,wsj0/si_tr_s/021/021o0307.wav,wsj0/si_tr_s/20g/20go0104.wav
40oc020n_0.41431_40hc021f_-0.41431_01fc0212_0.wav,wsj0/si_tr_s/40o/40oc020n.wav,wsj0/si_tr_s/40h/40hc021f.wav,wsj0/si_tr_s/01f/01fc0212.wav
40go0319_1.3126_029a010v_-1.3126_20do0107_0.wav,wsj0/si_tr_s/40g/40go0319.wav,wsj0/si_tr_s/029/029a010v.wav,wsj0/si_tr_s/20d/20do0107.wav
02do030n_2.0141_01fo0315_-2.0141_01do030y_0.wav,wsj0/si_tr_s/02d/02do030n.wav,wsj0/si_tr_s/01f/01fo0315.wav,wsj0/si_tr_s/01d/01do030y.wav
01mo0309_0.65604_40ao030r_-0.65604_01oo030a_0.wav,wsj0/si_tr_s/01m/01mo0309.wav,wsj0/si_tr_s/40a/40ao030r.wav,wsj0/si_tr_s/01o/01oo030a.wav
012a0103_2.3383_20ko0107_-2.3383_01wo030h_0.wav,wsj0/si_tr_s/012/012a0103.wav,wsj0/si_tr_s/20k/20ko0107.wav,wsj0/si_tr_s/01w/01wo030h.wav
401o030n_0.3227_20ua0109_-0.3227_018o0308_0.wav,wsj0/si_tr_s/401/401o030n.wav,wsj0/si_tr_s/20u/20ua0109.wav,wsj0/si_tr_s/018/018o0308.wav
017o030x_1.7126_01xa0114_-1.7126_019o030x_0.wav,wsj0/si_tr_s/017/017o030x.wav,wsj0/si_tr_s/01x/01xa0114.wav,wsj0/si_tr_s/019/019o030x.wav
01cc0208_0.14559_01tc021b_-0.14559_40pc021a_0.wav,wsj0/si_tr_s/01c/01cc0208.wav,wsj0/si_tr_s/01t/01tc021b.wav,wsj0/si_tr_s/40p/40pc021a.wav
022c0203_2.2611_206a010u_-2.2611_20to0109_0.wav,wsj0/si_tr_s/022/022c0203.wav,wsj0/si_tr_s/206/206a010u.wav,wsj0/si_tr_s/20t/20to0109.wav
01mc020r_1.2931_018c0205_-1.2931_40po031c_0.wav,wsj0/si_tr_s/01m/01mc020r.wav,wsj0/si_tr_s/018/018c0205.wav,wsj0/si_tr_s/40p/40po031c.wav
02da010l_1.681_01io030j_-1.681_20ba010r_0.wav,wsj0/si_tr_s/02d/02da010l.wav,wsj0/si_tr_s/01i/01io030j.wav,wsj0/si_tr_s/20b/20ba010r.wav
01xa0101_1.1476_027o030t_-1.1476_40oo0314_0.wav,wsj0/si_tr_s/01x/01xa0101.wav,wsj0/si_tr_s/027/027o030t.wav,wsj0/si_tr_s/40o/40oo0314.wav
01ca0107_2.3665_02eo030o_-2.3665_409a010x_0.wav,wsj0/si_tr_s/01c/01ca0107.wav,wsj0/si_tr_s/02e/02eo030o.wav,wsj0/si_tr_s/409/409a010x.wav
404o0319_1.5476_02dc020j_-1.5476_013c020s_0.wav,wsj0/si_tr_s/404/404o0319.wav,wsj0/si_tr_s/02d/02dc020j.wav,wsj0/si_tr_s/013/013c020s.wav
406a0109_0.79483_01eo0306_-0.79483_20so010p_0.wav,wsj0/si_tr_s/406/406a0109.wav,wsj0/si_tr_s/01e/01eo0306.wav,wsj0/si_tr_s/20s/20so010p.wav
40bc020l_0.73037_406c020e_-0.73037_01pc020e_0.wav,wsj0/si_tr_s/40b/40bc020l.wav,wsj0/si_tr_s/406/406c020e.wav,wsj0/si_tr_s/01p/01pc020e.wav
028c020u_0.65445_401o0319_-0.65445_01va010z_0.wav,wsj0/si_tr_s/028/028c020u.wav,wsj0/si_tr_s/401/401o0319.wav,wsj0/si_tr_s/01v/01va010z.wav
405o030z_2.131_01yc0219_-2.131_40ic020t_0.wav,wsj0/si_tr_s/405/405o030z.wav,wsj0/si_tr_s/01y/01yc0219.wav,wsj0/si_tr_s/40i/40ic020t.wav
20co010m_0.1894_01oc0216_-0.1894_20ec010n_0.wav,wsj0/si_tr_s/20c/20co010m.wav,wsj0/si_tr_s/01o/01oc0216.wav,wsj0/si_tr_s/20e/20ec010n.wav
028c021c_2.1286_01ic020g_-2.1286_40pc020h_0.wav,wsj0/si_tr_s/028/028c021c.wav,wsj0/si_tr_s/01i/01ic020g.wav,wsj0/si_tr_s/40p/40pc020h.wav
40ja010u_0.73333_40ec020r_-0.73333_01yc021g_0.wav,wsj0/si_tr_s/40j/40ja010u.wav,wsj0/si_tr_s/40e/40ec020r.wav,wsj0/si_tr_s/01y/01yc021g.wav
020c0202_1.4307_20mo010q_-1.4307_01sc020s_0.wav,wsj0/si_tr_s/020/020c0202.wav,wsj0/si_tr_s/20m/20mo010q.wav,wsj0/si_tr_s/01s/01sc020s.wav
01qc020y_1.862_027a0110_-1.862_01oo030h_0.wav,wsj0/si_tr_s/01q/01qc020y.wav,wsj0/si_tr_s/027/027a0110.wav,wsj0/si_tr_s/01o/01oo030h.wav
024o030f_2.1525_022c021e_-2.1525_205a010g_0.wav,wsj0/si_tr_s/024/024o030f.wav,wsj0/si_tr_s/022/022c021e.wav,wsj0/si_tr_s/205/205a010g.wav
012a0108_0.7512_02eo030r_-0.7512_40ic020h_0.wav,wsj0/si_tr_s/012/012a0108.wav,wsj0/si_tr_s/02e/02eo030r.wav,wsj0/si_tr_s/40i/40ic020h.wav
20da010v_1.5273_40do031b_-1.5273_40mo030k_0.wav,wsj0/si_tr_s/20d/20da010v.wav,wsj0/si_tr_s/40d/40do031b.wav,wsj0/si_tr_s/40m/40mo030k.wav
012c0208_0.48341_01fo0302_-0.48341_209a010k_0.wav,wsj0/si_tr_s/012/012c0208.wav,wsj0/si_tr_s/01f/01fo0302.wav,wsj0/si_tr_s/209/209a010k.wav
01rc020e_2.3742_405c020p_-2.3742_018o0308_0.wav,wsj0/si_tr_s/01r/01rc020e.wav,wsj0/si_tr_s/405/405c020p.wav,wsj0/si_tr_s/018/018o0308.wav
028a010n_0.50775_01da010w_-0.50775_019c021g_0.wav,wsj0/si_tr_s/028/028a010n.wav,wsj0/si_tr_s/01d/01da010w.wav,wsj0/si_tr_s/019/019c021g.wav
029a010c_0.37345_20ba010m_-0.37345_20ra010p_0.wav,wsj0/si_tr_s/029/029a010c.wav,wsj0/si_tr_s/20b/20ba010m.wav,wsj0/si_tr_s/20r/20ra010p.wav
027o0307_1.6355_014a010s_-1.6355_20gc010m_0.wav,wsj0/si_tr_s/027/027o0307.wav,wsj0/si_tr_s/014/014a010s.wav,wsj0/si_tr_s/20g/20gc010m.wav
01jc021c_0.25218_408c020d_-0.25218_20nc010a_0.wav,wsj0/si_tr_s/01j/01jc021c.wav,wsj0/si_tr_s/408/408c020d.wav,wsj0/si_tr_s/20n/20nc010a.wav
20uo0107_0.35483_40mc020q_-0.35483_016o031f_0.wav,wsj0/si_tr_s/20u/20uo0107.wav,wsj0/si_tr_s/40m/40mc020q.wav,wsj0/si_tr_s/016/016o031f.wav
01wc020l_1.7898_01so030j_-1.7898_40kc0207_0.wav,wsj0/si_tr_s/01w/01wc020l.wav,wsj0/si_tr_s/01s/01so030j.wav,wsj0/si_tr_s/40k/40kc0207.wav
01fa010u_1.6777_20fo0109_-1.6777_20to010b_0.wav,wsj0/si_tr_s/01f/01fa010u.wav,wsj0/si_tr_s/20f/20fo0109.wav,wsj0/si_tr_s/20t/20to010b.wav
20hc010n_1.0547_206a010p_-1.0547_021c0218_0.wav,wsj0/si_tr_s/20h/20hc010n.wav,wsj0/si_tr_s/206/206a010p.wav,wsj0/si_tr_s/021/021c0218.wav
20ra0109_0.52371_40po0316_-0.52371_20aa010b_0.wav,wsj0/si_tr_s/20r/20ra0109.wav,wsj0/si_tr_s/40p/40po0316.wav,wsj0/si_tr_s/20a/20aa010b.wav
024c0207_1.4459_209o0102_-1.4459_02eo0316_0.wav,wsj0/si_tr_s/024/024c0207.wav,wsj0/si_tr_s/209/209o0102.wav,wsj0/si_tr_s/02e/02eo0316.wav
01do0309_1.9648_01xo030a_-1.9648_20fo010i_0.wav,wsj0/si_tr_s/01d/01do0309.wav,wsj0/si_tr_s/01x/01xo030a.wav,wsj0/si_tr_s/20f/20fo010i.wav
